date,year,sla_code,minave,maxave,solarave,vprph09,vprph15
2/02/2000,2000,805104779,13.52,30.91,30.85000038,16.71,14.63
3/02/2000,2000,805104779,13.64,33.46,31.89999962,17.2,12.57
4/02/2000,2000,805104779,14.27,34.74,31.30999947,15.87,12.74
5/02/2000,2000,805104779,14.52,34.14,28.93000031,15.03,11
6/02/2000,2000,805104779,16.99,23.83,21.12999916,15.68,15.87
7/02/2000,2000,805104779,15.73,31.98,28.02000046,17.57,15.05
8/02/2000,2000,805104779,15.11,32.94,30.25,18.93,15.61
9/02/2000,2000,805104779,15.57,34.09,29.79999924,17.48,14
10/02/2000,2000,805104779,15.59,34.06,30.11000061,17.02,11.86
11/02/2000,2000,805104779,16.37,32.88,20.52000046,13.34,12.16
12/02/2000,2000,805104779,17.12,26.05,11,17.77,18.63
13/02/2000,2000,805104779,12.64,19.06,19.04999924,9.19,10.37
14/02/2000,2000,805104779,11.62,18.59,11.14999962,10.43,10.11
15/02/2000,2000,805104779,12.41,24.34,25.02000046,10.27,10.44
16/02/2000,2000,805104779,8.34,29.87,29.43000031,13.69,10.54
17/02/2000,2000,805104779,10.1,31.39,26.87000084,13.01,9.07
18/02/2000,2000,805104779,11.27,31.8,29.53000069,13.11,8.8
19/02/2000,2000,805104779,12.24,32.97,27.76000023,15.18,9.96
20/02/2000,2000,805104779,14.17,30.26,19.36000061,13.03,12.07
21/02/2000,2000,805104779,14.93,27.43,23.04999924,14.29,13.54
22/02/2000,2000,805104779,17.56,24.13,8.18999958,15.11,14.74
23/02/2000,2000,805104779,16.98,25.11,10.11999989,19.25,18.31
24/02/2000,2000,805104779,15.38,29.82,23.78000069,18.98,17.9
25/02/2000,2000,805104779,15.36,30.31,25.95000076,17.36,14.13
26/02/2000,2000,805104779,15.08,32.12,24.11000061,17.93,17.62
27/02/2000,2000,805104779,18.13,22.57,13.56000042,17.18,16.83
28/02/2000,2000,805104779,12.67,29.35,25.09000015,14.82,13.65
29/02/2000,2000,805104779,14.86,25.32,11.80000019,16.93,13.51
1/03/2000,2000,805104779,15.2,28.86,23.44000053,17.33,14.13
2/03/2000,2000,805104779,12.29,31.99,26.29999924,16.01,11.89
3/03/2000,2000,805104779,13.41,33.87,25.46999931,15.44,12.9
4/03/2000,2000,805104779,17.61,26.42,21.67000008,17.54,16.47
5/03/2000,2000,805104779,15.97,29.41,21.67000008,16.05,14
6/03/2000,2000,805104779,15.2,21.73,10.93000031,15.38,13.93
7/03/2000,2000,805104779,15.21,21.11,10.97000027,15.28,12.89
8/03/2000,2000,805104779,13.31,17.69,4.570000172,13.08,12.94
9/03/2000,2000,805104779,13.64,22.47,9.619999886,15.32,15.82
10/03/2000,2000,805104779,13.01,23.48,8.340000153,16.79,16.45
11/03/2000,2000,805104779,12.52,28.86,22.27000046,16.44,15.2
12/03/2000,2000,805104779,15.27,28.86,16.42000008,19.03,17.56
13/03/2000,2000,805104779,16.59,23.56,9.800000191,18.02,17.93
14/03/2000,2000,805104779,18.11,30.65,18.73999977,22.08,17.9
15/03/2000,2000,805104779,15.4,28.04,17.32999992,15.19,17.4
16/03/2000,2000,805104779,14.71,31.16,21.57999992,18.52,16.04
17/03/2000,2000,805104779,17.05,32.3,17.85000038,21.55,18.79
18/03/2000,2000,805104779,19.04,29.42,18.97999954,22.68,19.64
19/03/2000,2000,805104779,19.05,25.53,8.149999619,20.56,21.5
20/03/2000,2000,805104779,19.32,22.89,6.96999979,20.5,18.03
21/03/2000,2000,805104779,12.69,16.03,NA,12.65,14.5
22/03/2000,2000,805104779,9.27,19.17,12.47000027,12.58,13.44
23/03/2000,2000,805104779,13.65,19.65,4.96999979,16.75,13.82
24/03/2000,2000,805104779,7.71,19.77,22.65999985,8.64,9.56
25/03/2000,2000,805104779,6.93,22.47,22.39999962,10.94,11.1
26/03/2000,2000,805104779,10.48,24.66,20.86000061,13.86,10.97
27/03/2000,2000,805104779,10.37,25.62,20.98999977,14.87,11.11
28/03/2000,2000,805104779,13.02,24.99,9.390000343,15.24,13.72
29/03/2000,2000,805104779,10.57,24.34,20.34000015,15.44,12.79
30/03/2000,2000,805104779,14.38,24.49,14.82999992,15.72,12.6
31/03/2000,2000,805104779,7.71,25.46,20.37999916,13.55,8.7
1/04/2000,2000,805104779,10.37,22.72,11.22000027,12.74,11.12
2/04/2000,2000,805104779,12.3,19.08,3.460000038,13.89,16.23
3/04/2000,2000,805104779,14.43,26.43,13.57999992,18.05,17.48
4/04/2000,2000,805104779,10.34,23.09,18.17000008,14.71,15.62
5/04/2000,2000,805104779,14.44,19.37,12.77000046,15.95,12.44
6/04/2000,2000,805104779,9.28,17.92,16.54999924,9.89,9.69
7/04/2000,2000,805104779,3.54,20.56,19.80999947,10.9,9.82
8/04/2000,2000,805104779,5.87,20.05,16.31999969,11.49,11.22
9/04/2000,2000,805104779,7.18,22.82,17.82999992,12.3,11.2
10/04/2000,2000,805104779,6.82,23.53,17.48999977,12.56,10.97
11/04/2000,2000,805104779,5.63,22.36,18.88999939,12.26,11.05
12/04/2000,2000,805104779,9.19,20.5,13.18000031,12.77,11.79
13/04/2000,2000,805104779,9.85,21.43,8.659999847,13.76,13.52
14/04/2000,2000,805104779,13.81,18.64,2.470000029,15.18,16.59
15/04/2000,2000,805104779,10.94,21.74,13.69999981,14.73,12.33
16/04/2000,2000,805104779,8.25,19.17,6.909999847,13.8,15.85
17/04/2000,2000,805104779,7.64,19.73,17,12.51,8.75
18/04/2000,2000,805104779,2.06,18.53,14.97000027,9.66,8.02
19/04/2000,2000,805104779,3.09,18.8,16.36000061,9.66,8.57
20/04/2000,2000,805104779,3.06,18.04,11.75,10.08,9.46
21/04/2000,2000,805104779,4.76,18.17,12.97000027,10.47,8.76
22/04/2000,2000,805104779,1.97,15.27,16.75,6.8,5.78
23/04/2000,2000,805104779,-1.51,16.4,16.46999931,7.15,7.88
24/04/2000,2000,805104779,-0.64,18.85,14.72000027,8.16,7.3
25/04/2000,2000,805104779,1.97,17.3,15.72999954,8.81,8.99
26/04/2000,2000,805104779,6.58,18.43,6.239999771,11.48,11.79
27/04/2000,2000,805104779,6.08,19.52,9,11.67,12.43
28/04/2000,2000,805104779,5.62,21.21,12.94999981,12.36,11.3
29/04/2000,2000,805104779,5.2,22.13,14.35999966,11.55,11.3
30/04/2000,2000,805104779,5.43,23.11,11.97000027,12.91,14.41
1/05/2000,2000,805104779,9.42,19.44,7.900000095,14.15,14.56
2/05/2000,2000,805104779,12.6,20.75,8.010000229,14.32,14.53
3/05/2000,2000,805104779,14.15,16.79,2.730000019,15.45,16.24
4/05/2000,2000,805104779,13.89,18.03,3.220000029,16.7,17.6
5/05/2000,2000,805104779,15.05,21.53,8.119999886,17.59,16.75
6/05/2000,2000,805104779,8.84,18.54,13.34000015,11.15,11.28
7/05/2000,2000,805104779,2.31,17.16,14.06000042,8.97,8.98
8/05/2000,2000,805104779,5.23,17.44,12.31999969,10.57,10.03
9/05/2000,2000,805104779,2.74,16.77,13.43000031,9.95,8.42
10/05/2000,2000,805104779,0.89,17.52,13.64999962,8.64,9.06
11/05/2000,2000,805104779,1.93,17.74,12.82999992,9.3,9.43
12/05/2000,2000,805104779,3.41,17.28,9.729999542,8.99,9.78
13/05/2000,2000,805104779,5.59,15.75,2.599999905,11.18,12.9
14/05/2000,2000,805104779,6.82,12.61,6.659999847,8.91,9.57
15/05/2000,2000,805104779,3.35,15.36,11.71000004,8.34,7.41
16/05/2000,2000,805104779,-0.06,15.64,12.51000023,7.63,8.05
17/05/2000,2000,805104779,0.86,15.44,12.56000042,8.31,8.1
18/05/2000,2000,805104779,-2.49,15.28,12.68000031,6.61,8.84
19/05/2000,2000,805104779,-1.74,12.8,9.579999924,7.09,8.72
20/05/2000,2000,805104779,-0.98,14.38,10.63000011,7.35,8.53
21/05/2000,2000,805104779,-1.42,14.86,11.85999966,7.51,8.76
22/05/2000,2000,805104779,-2.35,14.49,11.32999992,6.82,7.99
23/05/2000,2000,805104779,-2.66,13.75,10.07999992,6,8.55
24/05/2000,2000,805104779,-3.03,15.9,8.449999809,6.43,8.38
25/05/2000,2000,805104779,2.63,15.52,5.309999943,11.59,12.21
26/05/2000,2000,805104779,3.07,12.4,7.440000057,9.1,9.53
27/05/2000,2000,805104779,5.95,8.35,4.550000191,7.5,6.45
28/05/2000,2000,805104779,1.54,5.13,4.920000076,5.74,6.11
29/05/2000,2000,805104779,-0.19,7.27,8.210000038,5.5,6.49
30/05/2000,2000,805104779,1.36,8.95,8.829999924,6.53,5.55
31/05/2000,2000,805104779,-1.85,11.67,10.22999954,6.08,6.57
1/06/2000,2000,805104779,-1.67,12.13,11.10000038,6.72,6.63
2/06/2000,2000,805104779,0.89,12.45,10.27000046,6.68,6.16
3/06/2000,2000,805104779,-4.69,11.07,11.43999958,5.11,7.27
4/06/2000,2000,805104779,-1.84,9.48,7.440000057,6.05,7.4
5/06/2000,2000,805104779,1.77,8.36,9.81000042,6.48,6.41
6/06/2000,2000,805104779,-1.21,11.54,10.97000027,6.18,5.93
7/06/2000,2000,805104779,-1.87,10.7,9.840000153,6.17,7.13
8/06/2000,2000,805104779,-2.65,9.68,9.069999695,6.17,6.37
9/06/2000,2000,805104779,-3.05,11.73,8.800000191,6.27,7.76
10/06/2000,2000,805104779,-2.78,14.05,10.68999958,5.95,7.31
11/06/2000,2000,805104779,-1.87,13.02,8.300000191,5.71,7.08
12/06/2000,2000,805104779,2.94,11.05,6.070000172,6.83,7.24
13/06/2000,2000,805104779,-1.37,13.74,10.69999981,6.56,7.41
14/06/2000,2000,805104779,-3.33,13.47,10.80000019,5.67,5.79
15/06/2000,2000,805104779,-5.93,12.99,10.53999996,5.03,7.41
16/06/2000,2000,805104779,-1.02,12.23,5.440000057,8.07,8.22
17/06/2000,2000,805104779,6.57,16.31,10.47999954,8.87,7.91
18/06/2000,2000,805104779,-2.79,14.87,9.659999847,5.91,8.33
19/06/2000,2000,805104779,2.62,14.33,8.140000343,10.21,8.83
20/06/2000,2000,805104779,3.61,11.81,2.25,9.28,11.44
21/06/2000,2000,805104779,7.26,15.33,4.28000021,10.66,10.45
22/06/2000,2000,805104779,4.63,10.77,5.139999866,8.04,7.88
23/06/2000,2000,805104779,4.73,11.59,10.22000027,8.51,7.86
24/06/2000,2000,805104779,-1.17,10.58,9.449999809,6.67,7.79
25/06/2000,2000,805104779,-2.64,14.83,10.72999954,6.41,7.87
26/06/2000,2000,805104779,-2.26,14.02,10.42000008,5.69,8.12
27/06/2000,2000,805104779,0.3,10.55,4.210000038,7.8,9.17
28/06/2000,2000,805104779,3.56,13.27,8.930000305,9.96,7.61
29/06/2000,2000,805104779,3.43,10.03,3.920000076,8.14,6.95
30/06/2000,2000,805104779,3.66,13.58,7.869999886,8.42,7.83
1/07/2000,2000,805104779,2.96,12.4,10.56000042,6.58,6.79
2/07/2000,2000,805104779,3.49,13.11,8.600000381,7.91,8.06
3/07/2000,2000,805104779,3.33,12.75,6.380000114,8.79,9.88
4/07/2000,2000,805104779,6.6,11.92,3.700000048,10.38,10.49
5/07/2000,2000,805104779,4.07,13.75,9.050000191,9.34,7.79
6/07/2000,2000,805104779,-0.5,8.65,2.200000048,6.88,9.46
7/07/2000,2000,805104779,2.59,11.33,5.960000038,9.24,9.38
8/07/2000,2000,805104779,3.58,12.7,7.320000172,8.67,7.82
9/07/2000,2000,805104779,2.17,11.05,4.510000229,9.06,8.18
10/07/2000,2000,805104779,-0.06,12.1,9.800000191,7.36,8.18
11/07/2000,2000,805104779,-2.35,12.48,11.60999966,6.14,7.21
12/07/2000,2000,805104779,-4.16,8.83,9.649999619,5.3,6.36
13/07/2000,2000,805104779,-3.86,11.21,9.890000343,5.66,6.33
14/07/2000,2000,805104779,-3.9,12.34,11.78999996,5.52,6.71
15/07/2000,2000,805104779,-1.85,12.04,8.960000038,7.01,7.83
16/07/2000,2000,805104779,-2.56,13.54,10.22000027,6.42,8.12
17/07/2000,2000,805104779,-0.78,14.08,11.30000019,7.28,7.32
18/07/2000,2000,805104779,-0.06,13.92,11.96000004,7.37,7.62
19/07/2000,2000,805104779,2.85,9.33,1.720000029,7.82,8.71
20/07/2000,2000,805104779,2.05,11.05,11.75,7.39,6.42
21/07/2000,2000,805104779,4.59,9.75,9.670000076,7.91,5.5
22/07/2000,2000,805104779,4.23,10.53,8.239999771,7.92,7.21
23/07/2000,2000,805104779,-1.37,13.31,12.61999989,6.8,6.75
24/07/2000,2000,805104779,1.89,12.25,4.519999981,8.61,9.3
25/07/2000,2000,805104779,2.92,15.66,10.39000034,9.28,8.57
26/07/2000,2000,805104779,3.59,8.46,7.989999771,7.07,6.54
27/07/2000,2000,805104779,-1.77,7.23,6.579999924,5.91,7.09
28/07/2000,2000,805104779,-4.48,11.42,13.31000042,5.69,6.51
29/07/2000,2000,805104779,-4.47,12.09,13.64999962,5.56,7.04
30/07/2000,2000,805104779,-3.22,12.15,12.44999981,5.66,7.12
31/07/2000,2000,805104779,-3.76,13.98,12.98999977,5.94,7.26
1/08/2000,2000,805104779,-2.4,15.14,11.57999992,6.33,7.15
2/08/2000,2000,805104779,-2.06,15.42,13.51000023,6.37,7.81
3/08/2000,2000,805104779,-2.1,16.15,14.05000019,6.55,7.02
4/08/2000,2000,805104779,-2.35,16.98,14.18999958,6.42,6.42
5/08/2000,2000,805104779,-0.28,16.2,13.52999973,7.8,7.2
6/08/2000,2000,805104779,1.93,14.02,10.02999973,8.36,7.75
7/08/2000,2000,805104779,1.62,16.81,12.90999985,8.62,9.29
8/08/2000,2000,805104779,4.52,12.65,1.49000001,9.82,12.05
9/08/2000,2000,805104779,6.72,11.16,7.429999828,8.23,8.07
10/08/2000,2000,805104779,5.71,10.99,14.39000034,6.79,5.4
11/08/2000,2000,805104779,-0.14,12.62,15.60000038,6.07,6.13
12/08/2000,2000,805104779,-3.21,13.34,15.43999958,6.25,6.74
13/08/2000,2000,805104779,0.97,11.68,5.929999828,8.4,10.04
14/08/2000,2000,805104779,4.27,8.13,4.71999979,7.42,7.27
15/08/2000,2000,805104779,4.07,10.6,6.880000114,7.62,7.77
16/08/2000,2000,805104779,1.21,10.57,15.57999992,6.29,5.37
17/08/2000,2000,805104779,-3.29,13.5,16.44000053,5.49,5.34
18/08/2000,2000,805104779,-3.03,13.57,16.15999985,5.86,7.19
19/08/2000,2000,805104779,1.5,14.71,14.35999966,7.97,8
20/08/2000,2000,805104779,4.45,13.46,11.23999977,9.04,7.02
21/08/2000,2000,805104779,-0.36,13.95,11.30000019,7.92,7.11
22/08/2000,2000,805104779,0.29,14.6,11.51000023,8.38,7.36
23/08/2000,2000,805104779,2.38,12.39,13.89999962,7.92,6.92
24/08/2000,2000,805104779,1.64,10.43,7.510000229,7.95,7.91
25/08/2000,2000,805104779,2.46,11.31,10.15999985,8.11,6.77
26/08/2000,2000,805104779,5.02,12.72,11.72000027,8.1,6.44
28/08/2000,2000,805104779,4.56,10.7,9.100000381,8.39,7.88
29/08/2000,2000,805104779,1.36,12.28,14.77000046,7.62,7.03
30/08/2000,2000,805104779,4.05,13.54,12.46000004,7.67,6.2
31/08/2000,2000,805104779,3.29,13.46,13.92000008,8.55,7.25
1/09/2000,2000,805104779,2.36,14.31,14.06000042,7.93,7.75
2/09/2000,2000,805104779,3.43,14.65,17.37999916,8.74,7.59
3/09/2000,2000,805104779,6.07,14.94,18.51000023,8.89,5.78
4/09/2000,2000,805104779,-2.64,13.74,17.98999977,5.95,6.42
5/09/2000,2000,805104779,3.89,13.98,15.85000038,8.43,7.21
6/09/2000,2000,805104779,3.46,12.58,17.85000038,6.13,5.91
7/09/2000,2000,805104779,0.29,11.95,2.839999914,6.56,9.18
8/09/2000,2000,805104779,3.42,12.69,8.520000458,9.41,9.39
9/09/2000,2000,805104779,7.83,14.02,10.11999989,8.87,8.56
10/09/2000,2000,805104779,2.43,15.62,19.62000084,8.14,8.29
11/09/2000,2000,805104779,6.53,13.67,9.31000042,8.69,9.73
12/09/2000,2000,805104779,1.93,14.3,19.75,6.59,6.28
13/09/2000,2000,805104779,-1.32,18.08,20.69000053,7.15,7.88
14/09/2000,2000,805104779,1.26,19.49,20.89999962,8.71,7.79
15/09/2000,2000,805104779,1.64,19.27,20.95999908,8.94,8.21
16/09/2000,2000,805104779,7.3,20.99,20.36000061,10.24,10.19
17/09/2000,2000,805104779,4.35,22.67,21.03000069,10.35,9.43
18/09/2000,2000,805104779,6.46,19.33,21.55999947,10.19,9.81
19/09/2000,2000,805104779,4.05,19.48,22.12999916,9.21,9.18
20/09/2000,2000,805104779,4.03,21.7,21.89999962,10.38,8.57
21/09/2000,2000,805104779,5.53,23.62,19.92000008,10.94,9.9
22/09/2000,2000,805104779,4.26,22.82,22.53000069,10.47,7.64
23/09/2000,2000,805104779,3.9,20.82,22.20000076,10.11,11.07
24/09/2000,2000,805104779,6.17,22.01,18.29000092,11.42,11.38
25/09/2000,2000,805104779,8.93,13.6,2.180000067,10.42,11.84
26/09/2000,2000,805104779,9.26,13.18,4.679999828,11.59,11.59
27/09/2000,2000,805104779,9.74,21.04,18.19000053,12.84,14.01
28/09/2000,2000,805104779,11.51,23.28,16.96999931,13.65,14.49
29/09/2000,2000,805104779,9.79,23.27,15.73999977,15.38,14.35
30/09/2000,2000,805104779,7.51,17.73,24.51000023,8.94,9.29
1/10/2000,2000,805104779,7.45,12.87,18.95999908,6.69,6.13
2/10/2000,2000,805104779,2.02,15.02,24.17000008,7.03,7.09
3/10/2000,2000,805104779,0.52,18.06,24.87000084,8.32,8.29
4/10/2000,2000,805104779,1.49,20.11,23.56999969,8.93,10.3
5/10/2000,2000,805104779,4.17,22.62,25.04000092,11.24,8.22
6/10/2000,2000,805104779,4.61,26.93,24.82999992,10.53,8.63
7/10/2000,2000,805104779,7.26,28.23,24.29999924,12.2,10.13
8/10/2000,2000,805104779,13.19,20.4,9.989999771,13.16,12.99
9/10/2000,2000,805104779,9.96,14.6,9.829999924,10.89,11.8
10/10/2000,2000,805104779,3.3,17.9,26.27000046,6.94,6.45
11/10/2000,2000,805104779,2.6,18.52,22.77000046,8.51,9.02
12/10/2000,2000,805104779,6.35,21.73,25.11000061,10.63,10.71
13/10/2000,2000,805104779,10.51,14.79,2.319999933,13.14,13.15
14/10/2000,2000,805104779,5.18,14.6,21.63999939,10.18,6.63
15/10/2000,2000,805104779,7.23,15.68,22.73999977,9.68,6.47
16/10/2000,2000,805104779,-0.47,16.94,26.19000053,7.43,6.62
17/10/2000,2000,805104779,5.94,17.49,18.02000046,8.26,8.33
18/10/2000,2000,805104779,8.7,15.98,2.24000001,11.15,12.96
19/10/2000,2000,805104779,11.89,19.74,20.37000084,15.05,10.24
20/10/2000,2000,805104779,7.99,19.47,19.31999969,11.26,11.4
21/10/2000,2000,805104779,7.04,21.38,26.51000023,11.49,11.6
22/10/2000,2000,805104779,10.43,20.25,18.42000008,11.51,11.99
23/10/2000,2000,805104779,10.69,23.01,15.51000023,13.73,15.69
24/10/2000,2000,805104779,13.11,18.42,4.940000057,16.34,17.61
25/10/2000,2000,805104779,12.98,17.27,16.04999924,14.15,12.57
26/10/2000,2000,805104779,8.84,19.39,19.5,12.1,9.89
27/10/2000,2000,805104779,6.03,18.06,24.06999969,9.44,8.71
28/10/2000,2000,805104779,0.79,16.21,28.14999962,5.85,6.38
29/10/2000,2000,805104779,1.82,17.74,28.19000053,7.83,7.2
30/10/2000,2000,805104779,5.94,19.39,20.54999924,10.38,10.2
31/10/2000,2000,805104779,10.66,19.99,12.56000042,12.56,12.22
1/11/2000,2000,805104779,11.29,20.8,13.09000015,12.72,12.32
2/11/2000,2000,805104779,10.53,17.8,5.690000057,12.55,14.04
3/11/2000,2000,805104779,9.48,23.86,26.23999977,13.95,12.29
4/11/2000,2000,805104779,9.86,22.35,26.31999969,12.74,11.26
5/11/2000,2000,805104779,12.54,21.4,20.46999931,13.67,12.3
6/11/2000,2000,805104779,9.24,16.8,10.72999954,11.49,11.43
7/11/2000,2000,805104779,6.37,17.14,22.93000031,9.26,8.45
8/11/2000,2000,805104779,3.57,19.58,26.5,9.12,9
9/11/2000,2000,805104779,7.43,22.73,20.32999992,11.44,11.37
10/11/2000,2000,805104779,12.69,23.39,19,12.6,12
11/11/2000,2000,805104779,12.45,18.12,6.340000153,13.86,14.55
12/11/2000,2000,805104779,13.19,19.18,5.619999886,14.87,15.73
13/11/2000,2000,805104779,12.89,20.89,19.13999939,15.81,13.83
14/11/2000,2000,805104779,13.5,17.86,7.769999981,13.78,14.54
15/11/2000,2000,805104779,11.38,16.94,5.71999979,12.89,14.06
16/11/2000,2000,805104779,13.1,18.28,4.78000021,15.34,16.32
17/11/2000,2000,805104779,14.15,25.23,23.97999954,17.39,17.64
18/11/2000,2000,805104779,13.89,22.29,10.52999973,17.05,17.21
19/11/2000,2000,805104779,14.98,25.98,21.87999916,17.26,17.47
20/11/2000,2000,805104779,12.82,24.24,18.18000031,17.68,17.13
21/11/2000,2000,805104779,10.59,23.09,29.40999985,12.18,12.29
22/11/2000,2000,805104779,11.31,24.51,28.77000046,14.03,11.93
23/11/2000,2000,805104779,11.11,27.48,30.87000084,16.32,13.13
24/11/2000,2000,805104779,14.97,26.57,30.09000015,15.67,13.72
25/11/2000,2000,805104779,14.69,25.81,29.40999985,14.25,14.6
26/11/2000,2000,805104779,12.23,30.44,31.94000053,17.79,13.49
27/11/2000,2000,805104779,12.42,29.06,32.47000122,16.1,14.2
28/11/2000,2000,805104779,15.06,32.04,29.84000015,16.13,15.86
29/11/2000,2000,805104779,17.3,27.77,15.15999985,19.55,18.2
30/11/2000,2000,805104779,14.93,24.4,11.10999966,19.09,19.08
1/12/2000,2000,805104779,14.42,21.41,24.82999992,15.62,9.96
2/12/2000,2000,805104779,4.74,21.62,33.68999863,9.2,8.97
3/12/2000,2000,805104779,7.67,25.39,30.64999962,12.11,12.29
4/12/2000,2000,805104779,11.59,27.3,33.16999817,14.27,11.18
5/12/2000,2000,805104779,10.42,29.62,32.95000076,15.75,13.23
6/12/2000,2000,805104779,13.55,27.73,31.15999985,16.27,15.71
7/12/2000,2000,805104779,14.51,25.55,21.67000008,14.99,12.55
8/12/2000,2000,805104779,12.23,26.91,32.65999985,14.14,8.52
9/12/2000,2000,805104779,11.6,24.46,31.52000046,10.59,10.69
10/12/2000,2000,805104779,9.02,28.91,33.20000076,12.33,11.6
11/12/2000,2000,805104779,12.65,32.63,29.75,15.55,10.81
12/12/2000,2000,805104779,14.4,34.76,NA,15.76,11.03
13/12/2000,2000,805104779,17.7,25.62,13.61999989,18.95,14.85
14/12/2000,2000,805104779,15.35,26.21,29.03000069,16.51,13.77
15/12/2000,2000,805104779,14.76,27.14,28.65999985,14.66,13.09
16/12/2000,2000,805104779,15.44,28.66,33.38000107,15.7,14.17
17/12/2000,2000,805104779,12.74,31.52,33.72000122,14.13,12.8
18/12/2000,2000,805104779,13.72,27.77,15.65999985,17.35,14.65
19/12/2000,2000,805104779,10.77,31.45,33.75,15.48,11.65
20/12/2000,2000,805104779,11.98,34.3,33.47000122,16.31,9.7
21/12/2000,2000,805104779,14.49,35.51,29.85000038,16.94,11.43
22/12/2000,2000,805104779,15.51,34.55,26.60000038,14.33,13.71
23/12/2000,2000,805104779,19.23,27.62,30.40999985,17.56,12.39
24/12/2000,2000,805104779,14.39,27.14,34.08000183,11.24,9.52
25/12/2000,2000,805104779,13.96,27.62,34.36000061,7.91,5.42
26/12/2000,2000,805104779,8.56,27.93,34.18999863,10.04,7.66
27/12/2000,2000,805104779,13.25,24.16,34.09000015,12.02,6.66
28/12/2000,2000,805104779,4.55,24.25,34.84000015,5.3,5.19
29/12/2000,2000,805104779,6.92,26.75,34.29000092,11.49,7.9
30/12/2000,2000,805104779,12.52,28.71,32.99000168,12.79,10.18
31/12/2000,2000,805104779,11.36,25.27,33.93000031,11.26,9.48
1/01/2001,2001,805104779,8.96,29.62,27.37000084,11.41,8.68
2/01/2001,2001,805104779,9.73,32.99,33.45000076,13.68,8.84
3/01/2001,2001,805104779,13.16,32.09,19.13999939,10.74,11.89
4/01/2001,2001,805104779,14.79,34.29,31.45000076,14,10.11
5/01/2001,2001,805104779,16.79,33.52,19.38999939,14.72,12.18
6/01/2001,2001,805104779,15.12,29.61,25.84000015,17.67,13.4
7/01/2001,2001,805104779,16.43,27.78,21.82999992,17.36,15.37
8/01/2001,2001,805104779,15.11,25.65,24.87000084,15.78,13.36
9/01/2001,2001,805104779,10.48,23.59,33.65999985,9.2,9.64
10/01/2001,2001,805104779,10.31,28.18,32.38000107,10.83,9.21
11/01/2001,2001,805104779,9.77,34.95,33.20999908,13.33,11.56
12/01/2001,2001,805104779,13.9,36.75,25.53000069,15.29,8.71
13/01/2001,2001,805104779,17.43,29.69,32.16999817,14.94,14.28
14/01/2001,2001,805104779,17.68,33.25,24.5,17.33,15.27
15/01/2001,2001,805104779,16.34,38.89,24.38999939,19.98,12.74
16/01/2001,2001,805104779,13.99,26.89,27.32999992,10.59,12.83
17/01/2001,2001,805104779,16.2,31.47,25.51000023,16.94,10.68
18/01/2001,2001,805104779,16.18,25.76,22.93000031,15.78,13.6
19/01/2001,2001,805104779,13.52,26.77,25.86000061,14.86,11.16
20/01/2001,2001,805104779,10.87,32.96,30.40999985,15.39,9.84
21/01/2001,2001,805104779,14.72,29.24,3.940000057,14.75,14.91
22/01/2001,2001,805104779,17.21,36.18,14.53999996,18.34,10.46
23/01/2001,2001,805104779,18.86,39.97,19.31999969,16.78,10.08
24/01/2001,2001,805104779,19.61,39.89,20.44000053,18.27,13
25/01/2001,2001,805104779,20.86,35.56,20.85000038,23.57,17
26/01/2001,2001,805104779,20.21,33.67,16.61000061,22.99,19.29
27/01/2001,2001,805104779,19.34,31.53,23.12000084,22.54,20.09
28/01/2001,2001,805104779,15.71,29.82,31.19000053,16.37,13.3
29/01/2001,2001,805104779,16.75,31.74,28.26000023,17.61,12.81
30/01/2001,2001,805104779,19.14,26.69,15.63000011,19.21,15.23
31/01/2001,2001,805104779,14.69,24.99,17.43000031,13.45,12.78
1/02/2001,2001,805104779,13.14,24.39,23.48999977,13.11,14.42
2/02/2001,2001,805104779,14.2,28.05,24.61000061,15.59,15.4
3/02/2001,2001,805104779,16.41,33.1,25.86000061,18.16,18.55
4/02/2001,2001,805104779,20.35,33.02,19.22999954,23.3,21.44
5/02/2001,2001,805104779,20.41,23.33,4.869999886,24.36,21.11
6/02/2001,2001,805104779,16.31,22.58,12.71000004,16.61,17.09
7/02/2001,2001,805104779,15.95,28.4,24.27000046,17.14,16.89
8/02/2001,2001,805104779,15.01,32.3,30.90999985,17.7,14.23
9/02/2001,2001,805104779,16.19,30.88,15.03999996,17.84,17.68
10/02/2001,2001,805104779,20.02,28.74,9.989999771,21.91,18.53
11/02/2001,2001,805104779,16.62,27.21,22.53000069,16.32,17.31
12/02/2001,2001,805104779,15.33,31.86,29.86000061,16.27,19.2
13/02/2001,2001,805104779,19.39,31.36,20.06999969,22.95,22.31
14/02/2001,2001,805104779,17.51,27.89,11.34000015,20.16,19.73
15/02/2001,2001,805104779,15.07,22.03,16.69000053,15.19,14.12
16/02/2001,2001,805104779,9.78,22.24,28.35000038,10.18,11.19
17/02/2001,2001,805104779,10.59,24.51,29.92000008,12.62,12.67
18/02/2001,2001,805104779,10.49,26.91,30.12000084,13.94,12.21
19/02/2001,2001,805104779,12.1,29.54,29.48999977,14.3,9.65
20/02/2001,2001,805104779,11.32,25.8,28.87000084,12.93,12.27
21/02/2001,2001,805104779,14.92,28.23,22.65999985,15.88,16.5
22/02/2001,2001,805104779,14.43,29.95,25.59000015,17.14,14.5
23/02/2001,2001,805104779,13.33,32.66,26.57999992,17.46,13.83
24/02/2001,2001,805104779,16.4,33.26,21.53000069,17.52,12.56
